IMDBId,movie title,director(s),writer(s),casts,genre(s),language,country,runtime (mins),mpaarating,release date,metacritic score,budget,distributionCompany
tt1313092,Animal Kingdom,['David Michôd'],['David Michôd'],"['James Frecheville', 'Guy Pearce', 'Joel Edgerton']","['Crime', 'Drama']",English,Australia,1h 53min,R,3 June 2010 ,83.0,,Sony Pictures Classics
tt0113987,Nixon,['Oliver Stone'],"['Stephen J. Rivele', 'Christopher Wilkinson', '1 more credit']","['Anthony Hopkins', 'Joan Allen', 'Powers Boothe']","['Biography', 'Drama', 'History']",English,USA,3h 12min,R,5 January 1996 ,66.0,44000000.0,Buena Vista Pictures
tt0104756,Lorenzo's Oil,['George Miller'],"['George Miller', 'Nick Enright']","['Nick Nolte', 'Susan Sarandon', 'Peter Ustinov']",['Drama'],English,USA,2h 9min,PG-13,29 January 1993 ,80.0,30000000.0,Universal Pictures
tt1517451,A Star Is Born,['Bradley Cooper'],"['Eric Roth', 'Bradley Cooper', '7 more credits']","['Lady Gaga', 'Bradley Cooper', 'Sam Elliott']","['Drama', 'Music', 'Romance']",English,USA,2h 16min,R,5 October 2018 ,88.0,36000000.0,Warner Bros.
tt2852406,Omar,['Hany Abu-Assad'],['Hany Abu-Assad'],"['Adam Bakri', 'Leem Lubany', 'Eyad Hourani']","['Crime', 'Drama', 'Romance', 'Thriller', 'War']",Arabic,Palestine,1h 38min,Not Rated,1 August 2013 ,75.0,2100000.0,Adopt Films
tt8579674,1917,['Sam Mendes'],"['Sam Mendes', 'Krysty Wilson-Cairns']","['Dean-Charles Chapman', 'George MacKay', 'Daniel Mays']","['Drama', 'War']",English,USA,1h 59min,R,10 January 2020 ,78.0,95000000.0,Universal Pictures
tt0119942,Primary Colors,['Mike Nichols'],"['Joe Klein', 'Elaine May']","['John Travolta', 'Emma Thompson', 'Kathy Bates']","['Comedy', 'Drama']",English,UK,2h 23min,R,20 March 1998 ,70.0,65000000.0,Universal Pictures
tt7125860,If Beale Street Could Talk,['Barry Jenkins'],"['Barry Jenkins', 'James Baldwin']","['KiKi Layne', 'Stephan James', 'Regina King']","['Drama', 'Romance']",English,USA,1h 59min,R,25 December 2018 ,87.0,12000000.0,Annapurna Pictures
tt0458352,The Devil Wears Prada,['David Frankel'],"['Aline Brosh McKenna', 'Lauren Weisberger']","['Anne Hathaway', 'Meryl Streep', 'Adrian Grenier']","['Comedy', 'Drama']",English,USA,1h 49min,PG-13,30 June 2006 ,62.0,35000000.0,Fox 2000 Pictures
tt0078718,And Justice for All,['Norman Jewison'],"['Valerie Curtin', 'Barry Levinson']","['Al Pacino', 'Jack Warden', 'John Forsythe']","['Crime', 'Drama', 'Thriller']",English,USA,1h 59min,R,19 October 1979 ,58.0,,Columbia Pictures
tt5726616,Call Me by Your Name,['Luca Guadagnino'],"['James Ivory', 'André Aciman']","['Armie Hammer', 'Timothée Chalamet', 'Michael Stuhlbarg']","['Drama', 'Romance']",English,Italy,2h 12min,R,19 January 2018 ,93.0,,Sony Pictures Classics
tt0102713,The Prince of Tides,['Barbra Streisand'],"['Pat Conroy', 'Pat Conroy', '1 more credit']","['Barbra Streisand', 'Nick Nolte', 'Blythe Danner']","['Drama', 'Romance']",English,USA,2h 12min,R,25 December 1991 ,65.0,30000000.0,Columbia Pictures
tt1322269,August: Osage County,['John Wells'],"['Tracy Letts', 'Tracy Letts']","['Meryl Streep', 'Dermot Mulroney', 'Julia Roberts']","['Comedy', 'Drama']",English,USA,2h 1min,R,10 January 2014 ,58.0,25000000.0,The Weinstein Company
tt2080374,Steve Jobs,['Danny Boyle'],"['Aaron Sorkin', 'Walter Isaacson']","['Michael Fassbender', 'Kate Winslet', 'Seth Rogen']","['Biography', 'Drama']",English,UK,2h 2min,R,23 October 2015 ,82.0,30000000.0,Universal Pictures
tt0101516,Bugsy,['Barry Levinson'],"['James Toback', 'Dean Jennings']","['Warren Beatty', 'Annette Bening', 'Harvey Keitel']","['Biography', 'Crime', 'Drama']",English,USA,2h 16min,R,20 December 1991 ,80.0,30000000.0,TriStar Pictures
tt0090257,Vesnicko má stredisková,['Jirí Menzel'],"['Zdenek Sverák', 'Zdenek Sverák']","['János Bán', 'Marián Labuda', 'Rudolf Hrusínský']",['Comedy'],Czech,Czechoslovakia,1h 38min,PG,9 January 1987 ,,,Circle Films
tt1649419,The Impossible,['J.A. Bayona'],"['Sergio G. Sánchez', 'María Belón']","['Naomi Watts', 'Ewan McGregor', 'Tom Holland']","['Drama', 'History', 'Thriller']",English,Spain,1h 54min,PG-13,4 January 2013 ,73.0,45000000.0,Lionsgate
tt0090206,Three Men and a Cradle,['Coline Serreau'],['Coline Serreau'],"['Roland Giraud', 'Michel Boujenah', 'André Dussollier']",['Comedy'],French,France,1h 46min,PG-13,25 April 1986 ,44.0,,Home Vision Entertainment
tt0081398,Raging Bull,['Martin Scorsese'],"['Jake LaMotta', 'Joseph Carter', '3 more credits']","['Robert De Niro', 'Cathy Moriarty', 'Joe Pesci']","['Biography', 'Drama', 'Sport']",English,USA,2h 9min,R,19 December 1980 ,89.0,18000000.0,United Artists
tt0783233,Atonement,['Joe Wright'],"['Ian McEwan', 'Christopher Hampton']","['Keira Knightley', 'James McAvoy', 'Brenda Blethyn']","['Drama', 'Mystery', 'Romance', 'War']",English,UK,2h 3min,R,11 January 2008 ,85.0,30000000.0,Focus Features
tt3076658,Creed,['Ryan Coogler'],"['Ryan Coogler', 'Aaron Covington', '2 more credits']","['Michael B. Jordan', 'Sylvester Stallone', 'Tessa Thompson']","['Drama', 'Sport']",English,USA,2h 13min,PG-13,25 November 2015 ,82.0,35000000.0,Warner Bros.
tt3659388,The Martian,['Ridley Scott'],"['Drew Goddard', 'Andy Weir']","['Matt Damon', 'Jessica Chastain', 'Kristen Wiig']","['Adventure', 'Drama', 'Sci-Fi']",English,UK,2h 24min,PG-13,2 October 2015 ,80.0,108000000.0,Twentieth Century Fox
tt0241303,Chocolat,['Lasse Hallström'],"['Joanne Harris', 'Robert Nelson Jacobs']","['Juliette Binoche', 'Judi Dench', 'Alfred Molina']","['Drama', 'Romance']",English,UK,2h 1min,PG-13,19 January 2001 ,64.0,25000000.0,Miramax
tt0087538,The Karate Kid,['John G. Avildsen'],['Robert Mark Kamen'],"['Ralph Macchio', 'Pat Morita', 'Elisabeth Shue']","['Action', 'Drama', 'Family', 'Sport']",English,USA,2h 6min,PG,22 June 1984 ,60.0,8000000.0,Columbia Pictures
tt3750872,The Wife,['Björn Runge'],"['Jane Anderson', 'Meg Wolitzer']","['Glenn Close', 'Jonathan Pryce', 'Max Irons']",['Drama'],English,UK,1h 39min,R,28 September 2018 ,77.0,,Sony Pictures Classics
tt1663202,The Revenant,['Alejandro G. Iñárritu'],"['Mark L. Smith', 'Alejandro G. Iñárritu', '1 more credit']","['Leonardo DiCaprio', 'Tom Hardy', 'Will Poulter']","['Action', 'Adventure', 'Drama', 'History', 'Western']",English,USA,2h 36min,R,8 January 2016 ,76.0,135000000.0,Twentieth Century Fox
tt0104466,Husbands and Wives,['Woody Allen'],['Woody Allen'],"['Woody Allen', 'Mia Farrow', 'Sydney Pollack']","['Comedy', 'Drama', 'Romance']",English,USA,1h 48min,R,18 September 1992 ,,20000000.0,TriStar Pictures
tt1077262,Ajami,"['Scandar Copti', 'Yaron Shani']","['Scandar Copti', 'Yaron Shani']","['Fouad Habash', 'Nisrin Siksik', 'Elias Saba']","['Crime', 'Drama']",Arabic,Germany,2h 4min,Not Rated,17 September 2009 ,82.0,1000000.0,Kino International
tt0124315,The Cider House Rules,['Lasse Hallström'],"['John Irving', 'John Irving']","['Tobey Maguire', 'Charlize Theron', 'Michael Caine']","['Drama', 'Romance']",English,USA,2h 6min,PG-13,7 January 2000 ,75.0,24000000.0,Miramax
tt0093277,Ironweed,['Hector Babenco'],"['William Kennedy', 'William Kennedy']","['Jack Nicholson', 'Meryl Streep', 'Carroll Baker']",['Drama'],English,USA,2h 23min,R,12 February 1988 ,56.0,27000000.0,TriStar Pictures
tt6938828,At Eternity's Gate,['Julian Schnabel'],"['Jean-Claude Carrière', 'Julian Schnabel', '1 more credit']","['Willem Dafoe', 'Rupert Friend', 'Oscar Isaac']","['Biography', 'Drama']",English,Ireland,1h 51min,PG-13,15 February 2019 ,76.0,,CBS Films
tt0433383,"Good Night, and Good Luck.",['George Clooney'],"['George Clooney', 'Grant Heslov']","['David Strathairn', 'George Clooney', 'Patricia Clarkson']","['Biography', 'Drama', 'History']",English,USA,1h 33min,PG,4 November 2005 ,80.0,7000000.0,Warner Independent Pictures
tt0468489,Half Nelson,['Ryan Fleck'],"['Ryan Fleck', 'Anna Boden']","['Ryan Gosling', 'Anthony Mackie', 'Shareeka Epps']",['Drama'],English,USA,1h 46min,R,22 September 2006 ,85.0,700000.0,THINKFilm
tt0109707,Ed Wood,['Tim Burton'],"['Rudolph Grey', 'Scott Alexander', '1 more credit']","['Johnny Depp', 'Martin Landau', 'Sarah Jessica Parker']","['Biography', 'Comedy', 'Drama']",English,USA,2h 7min,R,7 October 1994 ,70.0,18000000.0,Buena Vista Pictures
tt0147004,Little Voice,['Mark Herman'],"['Jim Cartwright', 'Mark Herman']","['Brenda Blethyn', 'Jane Horrocks', 'Michael Caine']","['Comedy', 'Drama', 'Music', 'Romance']",English,UK,1h 37min,R,4 December 1998 ,68.0,,Miramax
tt0240200,Water,['Deepa Mehta'],"['Anurag Kashyap', 'Deepa Mehta']","['Lisa Ray', 'John Abraham', 'Seema Biswas']",['Drama'],Hindi,Canada,1h 57min,PG-13,26 May 2006 ,77.0,,Fox Searchlight Pictures
tt0094291,Wall Street,['Oliver Stone'],"['Stanley Weiser', 'Oliver Stone']","['Charlie Sheen', 'Michael Douglas', 'Tamara Tunie']","['Crime', 'Drama']",English,USA,2h 6min,R,11 December 1987 ,56.0,15000000.0,Twentieth Century Fox
tt0176415,The Grandfather,['José Luis Garci'],"['José Luis Garci', 'Benito Pérez Galdós', '1 more credit']","['Fernando Fernán Gómez', 'Rafael Alonso', 'Cayetana Guillén Cuervo']",['Drama'],Spanish,Spain,2h 31min,PG,30 October 1998 ,57.0,,Miramax
tt0102619,Oxen,['Sven Nykvist'],"['Sven Nykvist', 'Lasse Summanen']","['Stellan Skarsgård', 'Ewa Fröling', 'Erland Josephson']",['Drama'],Swedish,Sweden,1h 32min,Not Rated,22 November 1991 ,,,Castle Hill Productions
tt0450259,Blood Diamond,['Edward Zwick'],"['Charles Leavitt', 'Charles Leavitt', '1 more credit']","['Leonardo DiCaprio', 'Djimon Hounsou', 'Jennifer Connelly']","['Adventure', 'Drama', 'Thriller']",English,USA,2h 23min,R,8 December 2006 ,64.0,100000000.0,Warner Bros.
tt0088322,Under the Volcano,['John Huston'],"['Malcolm Lowry', 'Guy Gallo']","['Albert Finney', 'Jacqueline Bisset', 'Anthony Andrews']",['Drama'],English,Mexico,1h 52min,R,13 June 1984 ,70.0,,Universal Pictures
tt0100557,The Nasty Girl,['Michael Verhoeven'],['Michael Verhoeven'],"['Lena Stolze', 'Hans-Reinhard Müller', 'Monika Baumgartner']","['Comedy', 'Drama', 'History', 'War']",German,West Germany,1h 32min,PG-13,March 1991 ,,,Miramax
tt0094142,Throw Momma from the Train,['Danny DeVito'],['Stu Silver'],"['Danny DeVito', 'Billy Crystal', 'Kim Greist']","['Comedy', 'Crime', 'Thriller']",English,USA,1h 28min,PG-13,11 December 1987 ,56.0,14000000.0,Orion Pictures
tt0765443,Eastern Promises,['David Cronenberg'],['Steven Knight'],"['Naomi Watts', 'Viggo Mortensen', 'Armin Mueller-Stahl']","['Action', 'Crime', 'Drama', 'Thriller']",English,UK,1h 40min,R,21 September 2007 ,82.0,,Focus Features
tt0942385,Tropic Thunder,['Ben Stiller'],"['Justin Theroux', 'Ben Stiller', '3 more credits']","['Ben Stiller', 'Jack Black', 'Robert Downey Jr.']","['Action', 'Comedy', 'War']",English,USA,1h 47min,R,13 August 2008 ,71.0,92000000.0,Paramount Pictures
tt1707386,Les Misérables,['Tom Hooper'],"['William Nicholson', 'Alain Boublil', '5 more credits']","['Hugh Jackman', 'Russell Crowe', 'Anne Hathaway']","['Drama', 'History', 'Musical', 'Romance', 'War']",English,UK,2h 38min,PG-13,25 December 2012 ,63.0,61000000.0,Universal Pictures
tt0499549,Avatar,['James Cameron'],['James Cameron'],"['Sam Worthington', 'Zoe Saldana', 'Sigourney Weaver']","['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",English,USA,2h 42min,PG-13,18 December 2009 ,83.0,237000000.0,Twentieth Century Fox
tt0285742,Monster's Ball,['Marc Forster'],"['Milo Addica', 'Will Rokos']","['Billy Bob Thornton', 'Halle Berry', 'Taylor Simpson']","['Drama', 'Romance']",English,USA,1h 51min,R,1 March 2002 ,69.0,4000000.0,Lions Gate Films
tt0110877,Il Postino,"['Michael Radford', 'Massimo Troisi']","['Antonio Skármeta', 'Furio Scarpelli', '6 more credits']","['Massimo Troisi', 'Philippe Noiret', 'Maria Grazia Cucinotta']","['Biography', 'Comedy', 'Drama', 'Romance']",Italian,Italy,1h 48min,PG,22 March 1996 ,81.0,3000000.0,Miramax
tt0096018,Running on Empty,['Sidney Lumet'],['Naomi Foner'],"['River Phoenix', 'Christine Lahti', 'Judd Hirsch']","['Crime', 'Drama', 'Music', 'Romance']",English,USA,1h 56min,PG-13,9 September 1988 ,67.0,7000000.0,Warner Bros.
tt0078952,Chapter Two,['Robert Moore'],"['Neil Simon', 'Neil Simon']","['James Caan', 'Marsha Mason', 'Joseph Bologna']","['Comedy', 'Drama', 'Romance']",English,USA,2h 4min,PG,30 August 1980 ,,,Columbia Pictures
tt0964517,The Fighter,['David O. Russell'],"['Scott Silver', 'Paul Tamasy', '4 more credits']","['Mark Wahlberg', 'Christian Bale', 'Amy Adams']","['Biography', 'Drama', 'Sport']",English,USA,1h 56min,R,17 December 2010 ,79.0,25000000.0,Paramount Pictures
tt0382330,As It Is in Heaven,['Kay Pollak'],"['Anders Nyberg', 'Ola Olsson', '3 more credits']","['Michael Nyqvist', 'Frida Hallgren', 'Helen Sjöholm']","['Comedy', 'Drama', 'Music', 'Romance']",Swedish,Sweden,2h 13min,Not Rated,3 September 2004 ,,,Kino International
tt0107206,In the Line of Fire,['Wolfgang Petersen'],['Jeff Maguire'],"['Clint Eastwood', 'John Malkovich', 'Rene Russo']","['Action', 'Crime', 'Drama', 'Thriller']",English,USA,2h 8min,R,9 July 1993 ,74.0,40000000.0,Columbia Pictures
tt0444182,Days of Glory,['Rachid Bouchareb'],"['Rachid Bouchareb', 'Olivier Lorelle']","['Samy Naceri', 'Roschdy Zem', 'Sami Bouajila']","['Action', 'Drama', 'War']",French,Algeria,2h,R,27 September 2006 ,82.0,,IFC Films
tt0362269,Kinsey,['Bill Condon'],['Bill Condon'],"['Liam Neeson', 'Laura Linney', ""Chris O'Donnell""]","['Biography', 'Drama', 'Romance']",English,USA,1h 58min,R,7 January 2005 ,79.0,11000000.0,Fox Searchlight Pictures
tt0421715,The Curious Case of Benjamin Button,['David Fincher'],"['Eric Roth', 'Eric Roth', '2 more credits']","['Brad Pitt', 'Cate Blanchett', 'Tilda Swinton']","['Drama', 'Fantasy', 'Romance']",English,USA,2h 46min,PG-13,25 December 2008 ,70.0,150000000.0,Paramount Pictures
tt0112431,Babe,['Chris Noonan'],"['Dick King-Smith', 'George Miller', '1 more credit']","['James Cromwell', 'Magda Szubanski', 'Christine Cavanaugh']","['Comedy', 'Drama', 'Family']",English,Australia,1h 31min,G,4 August 1995 ,83.0,30000000.0,Universal Pictures
tt0395972,North Country,['Niki Caro'],"['Michael Seitzman', 'Clara Bingham', '1 more credit']","['Charlize Theron', 'Jeremy Renner', 'Frances McDormand']",['Drama'],English,USA,2h 6min,R,21 October 2005 ,68.0,35000000.0,Warner Bros.
tt0758732,Beaufort,['Joseph Cedar'],"['Joseph Cedar', 'Ron Leshem']","['Alon Aboutboul', 'Adi Adouan', ""Ya'akov Ahimeir""]","['Action', 'Drama', 'War']",Hebrew,Israel,2h 11min,Unrated,18 January 2008 ,,2500000.0,Kino International
tt0369702,The Sea Inside,['Alejandro Amenábar'],"['Alejandro Amenábar', 'Mateo Gil']","['Javier Bardem', 'Belén Rueda', 'Lola Dueñas']","['Biography', 'Drama']",Spanish,Spain,2h 6min,PG-13,4 March 2005 ,74.0,,Fine Line Features
tt0109306,Blue Sky,['Tony Richardson'],"['Rama Laurie Stagner', 'Arlene Sarner', '2 more credits']","['Jessica Lange', 'Tommy Lee Jones', 'Powers Boothe']","['Drama', 'Romance']",English,USA,1h 41min,PG-13,16 September 1994 ,,16000000.0,Orion Pictures
tt2381111,Brooklyn,['John Crowley'],"['Nick Hornby', 'Colm Tóibín']","['Saoirse Ronan', 'Emory Cohen', 'Domhnall Gleeson']","['Drama', 'Romance']",English,UK,1h 57min,PG-13,25 November 2015 ,88.0,11000000.0,Twentieth Century Fox
tt0087553,The Killing Fields,['Roland Joffé'],['Bruce Robinson'],"['Sam Waterston', 'Haing S. Ngor', 'John Malkovich']","['Biography', 'Drama', 'History', 'War']",English,UK,2h 21min,R,1 February 1985 ,76.0,14400000.0,Warner Bros.
tt0216787,The Taste of Others,['Agnès Jaoui'],"['Jean-Pierre Bacri', 'Agnès Jaoui']","['Anne Alvaro', 'Jean-Pierre Bacri', 'Alain Chabat']","['Comedy', 'Drama', 'Romance']",French,France,1h 52min,R,1 March 2000 ,78.0,,Miramax
tt2991224,Tangerines,['Zaza Urushadze'],"['Tatjana Mülbeier', 'Zaza Urushadze', '2 more credits']","['Lembit Ulfsak', 'Elmo Nüganen', 'Giorgi Nakashidze']","['Drama', 'War']",Estonian,Estonia,1h 27min,Not Rated,17 April 2015 ,73.0,,Samuel Goldwyn Films
